Gene_Symbol	Gene_ID
PCDHA4	56144
ADAMTSL4-AS1	574406
HTN3	3347
HIST1H2BD	3017
LOC644450	644450
NPM1P41	100422249
SNORD1B	677849
PCSK1N	27344
NEURL4	84461
AVIL	10677
C1DP1	554049
PAPPA-AS1	493913
ZNF807	100129800
NANOGNBP1	100859926
LOC100505824	100505824
MRPL51P1	351773
LINC01023	100652853
FOXR1	283150
UBE2DNL	100131816
CLIC4P1	646609
LSM3P3	647302
TACC1	6867
TDRP	157695
PNPLA6	10908
MTA3	57504
LOC100506532	100506532
TEKT2	27285
MIR3611	100500890
SEPHS1P4	389873
LOC440981	440981
MRT32	100852400
PAGE2B	389860
ANIB7	100188885
TRAV9-1	28678
INMT	11185
DSTNP4	729454
MGC16275	85001
MTX1P1	4581
ZNF209P	441843
TTC7A	57217
KRT8P15	645834
RPL29P32	390856
MIR646HG	284757
DLEC1P1	100421153
ARL8A	127829
OMA1	115209
ELK3	2004
PRAMEF9	343070
RNANC	54719
RNF103-CHMP3	100526767
IWS1	55677
HEIH	100859930
SH3BP5L	80851
POM121L7	728418
C15ORF41	84529
BCAS1	8537
RPL30P7	100270979
NDUFB5	4711
GPR139	124274
RNF126P1	376412
CARS-AS1	100852407
C4ORF36	132989
LOC100505549	100505549
ZBTB8A	653121
SPAX3	100379201
FRA2H	2380
EHF	26298
LOC730102	730102
LOC101928338	101928338
MIR526A2	574486
RPS12P26	100130495
ENAH	55740
ZMYND8	23613
OLFML3	56944
ARPC4-TTLL3	100526693
UVM1	170592
BLCAP	10904
EIF4A2	1974
DPYD-AS2	100873933
C11ORF96	387763
ASUN	55726
SLC25A3P2	100128618
EMC3	55831
NDUFAF4P1	100306975
PRRC1	133619
CFAP57	149465
MIR4324	100422979
LINC01260	79015
PDCOS	100885774
MYH7	4625
GLRX2	51022
AGA3	100217387
HPX	3263
MIR3976HG	645355
CALML5	51806
YPEL5	51646
MTND4P32	100873253
SLC25A6P5	100129319
LOC100506447	100506447
PSMD5-AS1	253039
IGKJ2	28949
RNF151	146310
GRIFIN	402635
PABPC1P3	26978
SKA2P1	729012
THOP1	7064
UBE3C	9690
KLF8	11279
ELDR	102725541
DXO	1797
GH1	2688
IRX5	10265
OBSCN	84033
LOC729995	729995
FKBP8	23770
ACAD10	80724
PCLO	27445
TGIF1P1	126052
TAF9BP1	246135
SMIM20	389203
RPL4P2	646688
PPIF	10105
LOC646513	646513
LOC63930	63930
LOC102723724	102723724
LOC100288866	100288866
LINC00602	441177
KCTD4	386618
IGKV2OR2-1	28861
LOC100505620	100505620
ERICH4	100170765
POGK	57645
ADM2	79924
LINC00567	283486
LAMA2	3908
CYB5R1	51706
GTF3A	2971
FRMPD3-AS1	100874122
STQTL17	100301526
WDR27	253769
HAVCR1P1	100101266
NINL	22981
C10ORF99	387695
PYCARDOS	100652740
MIR181D	574457
LOC100303749	100303749
LOC166994	166994
SKOR2	652991
CEP70	80321
LOC101448202	101448202
UCN3	114131
KNSTRN	90417
MIR2277	100313887
DRC1	92749
CRCS6	100187710
HIVEP3	59269
MIR1538	100302119
C6ORF222	389384
IGKC	3514
LOC729506	729506
ZBED9	114821
DEL1Q41Q42	100529242
CALML6	163688
OXT	5020
CDK8	1024
MGC10814	84757
CMTM5	116173
HDDC2	51020
CBWD6	644019
DKKL1	27120
CRTC2	200186
LOC100507291	100507291
MIR3125	100422986
KIF18B	146909
LOC100129455	100129455
ALG10B	144245
ZFHX2	85446
BAZ2B	29994
NBPF2P	343381
PPIAL4G	644591
CHRNG	1146
CDC42P2	643336
LOC731157	731157
CLCN5	1184
ODS1	100188802
USP15	9958
PRKAG1	5571
CHST11	50515
EVC	2121
SNORD104	692227
RP9	6100
SPON2	10417
DEFB104A	140596
UBXN11	91544
B3GALTL	145173
CCS	9973
MIR626	693211
POLR1A	25885
MYO1D	4642
IGLC4	3540
ZNF836	162962
AMOTL2	51421
TTC26	79989
ZBTB49	166793
AP2M1	1173
AMDHD2	51005
ATP5F1P3	644333
KATNBL1	79768
C1DP2	642538
MYL6	4637
C11ORF74	119710
PSORS5	63870
PREX1	57580
OR10J3	441911
LOC100506255	100506255
LOC554249	554249
ATG10-AS1	100874022
MRPL9P1	137290
LOC100128317	100128317
RPL32P31	201259
NXNL2	158046
SEPT10P1	389662
RPL38	6169
DER22T8-22	100529149
FNDC9	408263
KIF9-AS1	285352
MLF2	8079
RASL10B	91608
MIR450A1	554214
OR8S1	341568
LINC00159	100551499
TM4SF4	7104
SNORD116-21	100033432
COMMD2	51122
ALDH16A1	126133
OR1L1	26737
COX7A1	1346
HNRNPA3P14	729817
MENAQ2	100302562
FBXO18	84893
GSS	2937
WDR47	22911
PRKAA2	5563
IGHV3-19	28446
LOC646127	646127
ATP1A2	477
CRSP8P	441089
MRX49	4412
NEUROD1	4760
ANKRD33	341405
SDIM1	100505705
TECPR2	9895
LOC285074	285074
SLC19A3	80704
RN7SKP7	100873851
TMEM204	79652
GET4	51608
EIF3I	8668
LOC643486	643486
MORF4L1P4	100420030
GP6	51206
ARR3	407
KLRF2	100431172
APOC3	345
FAM3A	60343
DEFA7P	724067
MIR1276	100302121
C1ORF85	112770
SNORA71C	677839
DAGLB	221955
HS3ST2	9956
USP2	9099
MIR516B2	574485
HLX-AS1	100873924
SQRDL	58472
LOC653602	653602
LINC00305	221241
OR10G2	26534
FAM83H-AS1	100128338
YWHAZP9	441609
PLGLB1	5343
FAM160A1	729830
PRKRIRP4	100129382
LOC100287541	100287541
AZF1	560
NHLRC1	378884
MIR5189	100847057
MGC27345	157247
PEF1	553115
MIR548AK	100616488
RNR4	6055
SPP1	6696
TCEB2P2	253665
KCNA3	3738
DHTKD1	55526
MIR4654	100616386
PRR13P3	100129201
GGTA1P	2681
MIR181B1	406955
ALG2	85365
OPRL1	4987
DEL17Q12	100884130
DLX1	1745
PMS2P9	100132832
RPP40	10799
USP18	11274
LOC442517	442517
APBA1	320
CLEC4G	339390
SNX5P1	100131940
KRT18P40	390904
MIR612	693197
APOL1	8542
AGTPBP1	23287
RPS24P1	23756
LOC102724399	102724399
IFT22	64792
LOC100289097	100289097
ANKRD13A	88455
MIR885	100126334
TRIM74	378108
MAGOHB	55110
ALG12	79087
HNRNPKP1	389322
GCNT2	2651
TNFRSF10B	8795
OR52H2P	81261
STARD3NL	83930
TERC	7012
ZNF791	163049
SLC3A1	6519
CRKL	1399
FHASD	550626
MIR362	574030
CABYR	26256
HMHB1	57824
NETO1	81832
FAM213A	84293
SNORD48	26801
SPANXA1	30014
CHDS9	100188877
FAM229B	619208
H2BFM	286436
ZNF679	168417
RCN1	5954
APMAP	57136
CNOT10	25904
MKRN6P	23610
RBM22P1	400645
ZNF502	91392
PBDC1	51260
MIR4430	100616136
SNCA	6622
RPS9	6203
PPP2R1B	5519
SETD1B	23067
DDX11L9	100288486
TUBBP1	92755
PPP1R2P5	649489
PPIL4	85313
MIR4431	100616431
OR1D2	4991
MAP3K6	9064
TM9SF4	9777
CCL8	6355
RPL5P6	646784
SH2D3A	10045
LOC100131289	100131289
CRIPAK	285464
DBF4	10926
KLRC3	3823
IL22RA2	116379
TRGV10	6984
SLC25A6	293
KLHL35	283212
ACTL6A	86
CDC42-IT1	100874292
BCRP2	400892
LOC100129476	100129476
LINC01216	100874275
NR2F2-AS1	644192
CD84	8832
BTF3P5	652959
ABCA12	26154
AUH	549
MARCH10	162333
GAPDHP25	391367
RPS27AP12	100130446
ZNF18	7566
GPR42	2866
LOC642502	642502
MRPS27	23107
C14ORF64	388011
ERMARD	55780
CANT1	124583
GDNF-AS1	100861519
LINC00114	400866
BCL2L13	23786
FRAXE	2481
MGAT4C	25834
ADAMTS9-AS1	101929335
INTS9	55756
OR2T33	391195
MSANTD3-TMEFF1	100526694
MIR4799	100616246
PDE11A	50940
LOC100506076	100506076
TPST2	8459
LMTK2	22853
MTNR1B	4544
LOC100653086	100653086
RPS3AP4	100132142
LHX6	26468
IKBKB	3551
ZNF669	79862
HLA-DQA2	3118
CALR3	125972
LOC100240735	100240735
SYNPO2L	79933
ASMT	438
RPA3OS	729852
SOX30	11063
CDR3	8163
PHACTR4	65979
ZNF566	84924
ATG12	9140
USP41	373856
DNAJC2	27000
PSME3	10197
GVQW1	101362076
MTFR2	113115
AKAP8L	26993
CD96	10225
TMIE	259236
CXCR5	643
NPM3	10360
LINC00696	100128378
CNN2	1265
MAP1LC3BP1	392288
KAT2A	2648
CCDC24	149473
SOCS4	122809
PLA2G2F	64600
SUV420H1	51111
TBPL1	9519
IDH1-AS1	100507475
SNORD35A	26816
ELSPBP1	64100
SH3GLB1	51100
LOC388210	388210
MTRNR2L7	100288485
SERPINA13P	388007
RPL37	6167
SPRED1	161742
MIR141	406933
RPS3AP49	400652
NSL1	25936
COMMD3-BMI1	100532731
LOC100131360	100131360
FAM110D	79927
NINJ2	4815
LOC284788	284788
RPS7P4	149224
RBPJP5	100288841
SLC39A7	7922
LPP	4026
FLJ40039	647662
SECISBP2L	9728
IGLV11-55	28770
CCDC14	64770
NAFLD1	100380876
LOC100128174	100128174
USP1	7398
SNX29	92017
LOC100506746	100506746
MGR4	338342
NSMAF	8439
LINC00964	157381
METTL21EP	121952
TRBV11-2	28581
MIR3922	100500843
BLMH	642
CFHR4	10877
USP12-AS2	100874071
TUBB1	81027
HIGD1AP10	100287960
WNT9A	7483
RHOF	54509
ASB11	140456
LOC344887	344887
RPL31	6160
IKZF3	22806
LINC01093	100506229
KIF3C	3797
LOC145945	145945
BCC6	100307123
LOC643520	643520
FMO4	2329
CTBP2P6	120449
DDX11L5	100287596
ANXA4	307
LOC100130872	100130872
RPL12P29	100271274
LOC100505664	100505664
IPO9-AS1	100873949
HIST1H3J	8356
COL13A1	1305
ALG3	10195
SVOPL	136306
APMR3	100653369
TRBV7-7	28591
DUP3Q29	100188862
LOC101928978	101928978
SNORA44	677825
C16ORF93	90835
LOC401777	401777
RERE	473
DEFB114	245928
SNORD114-22	767600
RPL15P21	100132722
LOC100506674	100506674
RGS9BP	388531
LHX5	64211
TMSB15B	286527
FERP1	553112
CHD8	57680
LOC285556	285556
ABT1	29777
FAM86DP	692099
DPPA3	359787
TNFAIP8L3	388121
AMD1P1	100133024
ACOT7	11332
RSRC1	51319
LOC653160	653160
PGGT1B	5229
C2ORF70	339778
SPATA13-AS1	100874231
MRPS23	51649
OLIG2	10215
TDRD7	23424
CSE1L	1434
ANOP1	289
FEZ1	9638
HMGN2P23	100874469
LOC642677	642677
MIR548AE1	100616305
TTLL12	23170
PRAC1	84366
THAP6	152815
LOC100129307	100129307
RPS29P9	648343
DNAAF2	55172
DUSP1	1843
RBM42	79171
NFAT5	10725
INMT-FAM188B	100526825
LINC00251	552859
PRADC1P1	645571
RGPD4	285190
ASPG4	100188800
SYNGAP1	8831
RPL9P16	727835
FMO9P	116123
TOMM7	54543
FASTKD1	79675
MIR5699	100847086
MIR876	100126310
LIG1	3978
ZNF333	84449
GDPD5	81544
RAB14	51552
DEFB112	245915
SUFU	51684
IDH3B	3420
TDGF1P5	22814
ANK2	287
KRT83	3889
SLC25A34	284723
DSCR4	10281
MIR8085	102465879
SPTBN1	6711
TBC1D1	23216
EPHA5	2044
UNC93B1	81622
RPL39P38	100271529
HIST1H2AE	3012
SNHG5	387066
NDUFAF4	29078
TBC1D9	23158
KCTD21	283219
TGIF2LX	90316
SAYSD1	55776
SPATA31C1	441452
ARHGEF4	50649
S100A14	57402
ATP6V0A2	23545
LOC102724770	102724770
GSC2	2928
OTOR	56914
GAPDHP45	100240710
PAG1	55824
CD160	11126
RYKP1	6260
ATP6V0E2-AS1	401431
GNG11	2791
IFNWP19	3474
POU6F2-AS2	100689074
MCM4	4173
MGC20647	91370
REP15	387849
MEIS3P2	257468
TRNAG1	7195
MIR2114	100313839
CCDC185	164127
DENND5A	23258
LINC00568	100874054
MSANTD2P1	100130310
OR6B3	150681
PNPLA1	285848
SCT	6343
NF1P6	644637
EEF1DP3	196549
MARK4	57787
SELP	6403
UBQLN2	29978
MCOLN3	55283
LOC285697	285697
TANGO6	79613
FAM225B	100128385
TFAP2A-AS1	100130275
GFND1	100689213
IGLV3-1	28809
FAM86FP	653113
KDM5C	8242
LOC440895	440895
APBB2	323
NUDT18	79873
CCDC47	57003
MRPS36P2	347706
TTTY21	252953
MIR193B	574455
MIR5580	100847076
CCAT2	101805488
TECR	9524
MIR4264	100422888
DOK1	1796
NKX1-1	54729
SIGLEC11	114132
ATXN10	25814
MIR4524B	100847008
SCARNA17	677769
LOC100129203	100129203
C16ORF70	80262
TMEM185A	84548
KIAA0020	9933
TMOD4	29765
INTS6-AS1	100507398
PEX5L-AS2	100505598
TNFRSF18	8784
SPAG11B	10407
ST3GAL1	6482
ACTR2	10097
HESX1	8820
SNORD17	692086
MIR548AE2	100616339
YBX2	51087
OSTN	344901
IMPDH2	3615
TMEM155	132332
MIR554	693139
PRDM1	639
IV	8114
SLC25A14	9016
UTF1	8433
KIF3B	9371
CD276	80381
SLMO2	51012
TMEM211	255349
SUGT1P3	283507
LOC100289098	100289098
DUP16P13.3	100505393
ACTL8	81569
MIR338	442906
DEFB108P3	504185
KRTAP9-3	83900
FCER1G	2207
DNAH8	1769
ANO1	55107
ZNF839P1	100419733
SSTR2	6752
MS4A4A	51338
ZNF208	7757
GNPTAB	79158
IL4	3565
IL4R	3566
PRRT3-AS1	100874032
XPO1	7514
LOC440786	440786
COX4I2	84701
HERC2P8	440366
PDE2A	5138
OR6P1	128366
AUTS8	282553
GNG4	2786
CLEC4D	338339
RPLP1P11	100131087
HAS2	3037
MFSD11	79157
RP2	6102
GORAB	92344
C21ORF90	114043
HOXB3	3213
AGSPX	100188767
SOX10	6663
TBX5	6910
RPN2	6185
RPS12P2	619448
PHYHIP	9796
LYPD2	137797
MIR4794	100616338
SPANXN4	441525
PRPS2	5634
KCNN1	3780
EA7	100188859
CYBA	1535
ID2-AS1	100506299
ERP44	23071
PXT1	222659
KITLG	4254
MUC8	100129528
NME6	10201
ZCCHC6	79670
NFKBIZ	64332
MICU2	221154
BANF1	8815
IGHV1-17	28469
DNM1P17	100131084
MINOS1P1	100462953
PEAR1	375033
TGFBRAP1	9392
USP39	10713
IHH	3549
RNASE12	493901
PAX8	7849
LINC00675	100289255
SNORD24	26820
NT5C3AP1	90859
LINC01346	728716
MIR378D2	100616169
FAM149B1P1	388181
ZNF343	79175
PRR11	55771
EPPS	266789
MBD5	55777
ADSL	158
MIR4506	100616140
PRKAA1	5562
TBC1D4	9882
ISCA1P6	100130549
MXD3	83463
PPNAD4	103611078
THA1P	390816
LOC100133669	100133669
TCEAL2	140597
HPC4	408260
FCF1P7	100422536
TUBB8P5	121014
GTF2B	2959
HVCN1	84329
SCA26	408221
LOC146880	146880
DUP5P13	100379202
TRBV6-6	28601
PRC1	9055
RPS6KA2-AS1	100861523
KRT18P51	391703
NRL	4901
MIR888	100126306
GLM7	101409265
ASAH2	56624
SIT1	27240
MIR1224	100187716
KLK2	3817
FLJ27354	400761
MEPCE	56257
RNA5SP29	100873361
XPNPEP2	7512
ARGLU1	55082
USP2-AS1	100499227
SMIM13	221710
MOCS1P1	27187
IGFBP7-AS1	255130
BCAS2P2	100421045
MIR4464	100616109
TMEM175	84286
C19ORF67	646457
GNRH2	2797
SDHCP3	100422591
VPS51	738
TBC1D5	9779
HSP90AB4P	664618
MIR3926-2	100500838
PTPRK	5796
KRT18	3875
CT45A1	541466
NMRAL1	57407
LOC101927959	101927959
TRPV2	51393
MRPL1	65008
HS3ST6	64711
ENTHD1	150350
PYDC2	152138
MLXIPL	51085
LOC100506675	100506675
GPR182	11318
LINC01252	338817
HECTD2	143279
HSP90AB7P	644495
P4HTM	54681
PCNP	57092
LOC100129321	100129321
MUC21	394263
HMGA1	3159
PTPN9	5780
FKRP	79147
RNA5SP241	100873499
DUXAP10	503639
SNORD114-9	767585
CORT	1325
FAM86GP	387745
PCDH8	5100
STQTL2	192143
TMEM115	11070
DTX2P1-UPK3BP1-PMS2P11	441263
GPR161	23432
SCG5	6447
SRRM1P3	100130190
HNRNPA0	10949
PLCL2	23228
RAD50	10111
DGUOK-AS1	100874048
NHEJ1	79840
KCTD14	65987
LOC100294033	100294033
CTAGE14P	401018
RASGRP3	25780
RRIS	497662
TRAM2-AS1	401264
ATP6V1G1P6	100462732
CSPG4P10	390627
WDR48	57599
NCBP2-AS2	152217
HIVEP1	3096
SNORD116-29	100033821
RNA5SP469	100873712
MMRN2	79812
GALE	2582
LOC1720	1720
NCKAP1L	3071
SNORD115-33	100033807
TMEM186	25880
ALOX12B	242
HPBP	100144632
CECR5	27440
PPP1R2P1	100507444
CALR4P	441884
ANKRD26	22852
MIRLET7B	406884
BCL11B	64919
SCRIB	23513
SERPINB9P1	221756
MIR1273F	100616156
TMEM164	84187
LOC440300	440300
PABPC4L	132430
PART1	25859
GTF2H1	2965
PAK1	5058
RNA5SP124	100873394
ANIB3	497657
KIAA1045	23349
CCT4P2	100131638
SUCLG2P2	283398
LOC401557	401557
SDR16C6P	442388
ZNF573	126231
WDR73	84942
OR5L1	219437
RUNX2	860
CAB39	51719
TFPI2	7980
METTL2B	55798
VENTXP6	552879
LINC00858	170425
TBL1XR1-AS1	100874217
TRAV35	28647
CICP17	642663
PIEZO1P2	100874493
STAM2	10254
NARS	4677
SERPINI2	5276
MIR5007	100846996
GPM6A	2823
ANKRD39	51239
MIR3665	100500861
LOC101930111	101930111
ZHX1	11244
LOC100507384	100507384
NUP160	23279
MROH7-TTC4	100527960
FBXO47	494188
NKIRAS1	28512
FMO10P	100128181
MIR5739	102466081
LOC100506929	100506929
LOC100129484	100129484
IPO5P1	100132815
TSHB	7252
PAXBP1-AS1	100506215
ALRH	260328
LOC729915	729915
NPM1P32	440902
MIR4307	100423019
TUBG2	27175
PRO2268	55390
SERPINB8	5271
OR8B9P	79316
TLK1P1	100129793
LOC100505501	100505501
LINC00461	645323
MGS	100126595
ZFY-AS1	100506003
SIRT1	23411
SP140	11262
DLEU7-AS1	100874074
HOXD1	3231
SPSB1	80176
KLF17	128209
IL17REL	400935
HMGN1P37	728776
MIR4507	100616135
CERS3	204219
NPAS3	64067
ALPQTL1	100196909
SAP25	100316904
FAM201B	339742
HIST2H3A	333932
L1CAM	3897
ELP5	23587
LOC100288846	100288846
FABP5P3	220832
BTN2A2	10385
LINC01192	647107
HOMER1	9456
KCTD16	57528
PRKCI	5584
KRTAP22-2	100288287
FLJ31715	152048
MFSD12	126321
USP6	9098
EEF1B2P2	1934
IFI6	2537
LOC100129924	100129924
C1DP3	642521
BLZF1	8548
TMEM64	169200
AFAP1L2	84632
SRCAP	10847
PLEKHH2	130271
CCNB1IP1	57820
LGR4	55366
MCHR2	84539
LOC102725415	102725415
NHEG1	100294720
DSG3	1830
SBNO1	55206
LCE6A	448835
UBE2C	11065
OR5K4	403278
HNRNPA1P26	664722
TNFRSF12A	51330
RBMX2	51634
FMO5	2330
OAZ3	51686
ST13P1	729992
KCND3	3752
SLC47A2	146802
RBM5-AS1	100775107
PSG10P	653492
IGLV3-29	28790
RNY4P8	100379295
MCM3AP	8888
LOC102725135	102725135
OR51A10P	81295
EFCAB2	84288
LOC729683	729683
APBB3	10307
NLRP3	114548
ZNF746	155061
ANTXRLP1	100996567
RPS4XP2	92507
CHST1	8534
DDX18P6	100131370
CDC42P1	170503
DEL3Q29	100188788
AIMP1P1	170547
BEST1	7439
PMS2L2	5380
CLDN18	51208
GNB1	2782
ALG1L2	644974
RBPJL	11317
CPSF7	79869
GYG1	2992
ARHGEF7-AS2	100874238
LDHB	3945
GREM2	64388
LOC389768	389768
GOLT1A	127845
IGKV2D-36	28880
ACMSD	130013
ALDH1L1	10840
TBC1D28	254272
TMEM235	283999
BNIP3	664
TMEM223	79064
CCT7P2	100288772
KRTAP11-1	337880
MIR660	724030
MIR548D2	693131
OR4S2	219431
SCIMP	388325
SFRP5	6425
C2ORF48	348738
LOC644249	644249
CCNB1IP1P2	100505892
ERI3-IT1	100874278
ACTR3BP2	440888
CCT4P1	650172
NLK	51701
RBMY2FP	159162
FAM220BP	647044
SSX5	6758
SLC15A2	6565
TRH	7200
LOC100507424	100507424
RPS4XP16	220433
LGALS3BP	3959
MOSPD3	64598
CLEC10A	10462
ZBTB25	7597
DEL3PTERP25	100653385
MORN5	254956
CYP2A13	1553
TRNQ	4572
CSPG5	10675
SLC15A4	121260
NFRKB	4798
COX7B	1349
CA11	770
FAM8A2P	728097
NUTM2B	729262
PIGX	54965
SRP54	6729
FAM120C	54954
GRAMD4P2	100873881
ENUR1	2031
SLC5A9	200010
ZCCHC4	29063
RNA5SP131	100873400
CALML4	91860
CDKN1C	1028
SF3A1	10291
PMS2P12	392713
SPTBN2	6712
CDH11	1009
RPS27AP3	140714
CCDC9	26093
LYST	1130
LGALS17A	400696
ZNF350	59348
LOC100508329	100508329
OR2L9P	81462
TELAB1	338411
LOC392145	392145
TCERG1L	256536
TSC1	7248
MIR4712	100616396
MIR548Q	100313841
TPM3P1	252956
TNIP3	79931
ZFAND2B	130617
NBPF10	100132406
ELF4	2000
HAND1	9421
MAP1LC3B	81631
LDHAP7	100190800
GART	2618
FAM84A	151354
RBBP6	5930
BLOC1S1-RDH5	100528022
CST5	1473
TATDN2P2	100272205
APOBEC3A_B	100913187
HNRNPDL	9987
MIR3913-2	100500868
TMEM132E	124842
WDR45	11152
RANBP6	26953
DUSP9	1852
MIR4474	100616441
KRT87P	85349
KCNV1	27012
KLHL40	131377
ABI2	10152
OR4M2	390538
OSBP	5007
IGLV5-37	28783
MGME1	92667
C19ORF43	79002
TAF4	6874
SLC51B	123264
IAPP	3375
METAP1	23173
LOC100129869	100129869
SLC6A14	11254
OR5AK4P	219525
LINC00837	100507605
RNF113B	140432
PLA2G1B	5319
RNA5SP18	100873273
ACTBP11	644220
MIR30C1	407031
KCNV2	169522
FKBP2	2286
ZNF516	9658
KRT43P	100418861
PCSK7	9159
PARD3	56288
HIGD1AP5	100289300
C21ORF58	54058
TMEM86B	255043
LNCR1	450093
LHX4-AS1	100527964
RPS27P25	100271584
KRT36	8689
NBPF4	148545
SLC19A2	10560
RPS26P15	644928
RNY4P11	100379288
SNORD116-19	727708
MIR3929	100500864
HCG17	414778
DNM1P33	554175
ARMCX3-AS1	100128574
MIR1908	100302263
SOCS5P4	100132415
IQSEC2	23096
PTRH2	51651
LOC339862	339862
NFS1	9054
STBMS1	100188805
MRPL2	51069
MIR429	554210
NEGR1	257194
RAD51AP1	10635
ZCCHC8	55596
PIK3C2A	5286
CAND1.11	100130460
LOC102723785	102723785
ZUFSP	221302
HMGN2P16	728234
SIX4	51804
CEP76	79959
LOC150935	150935
RNU6-66P	100873770
MEMO1P3	100462782
DIO3OS	64150
SGTB	54557
HBG2	3048
MIR3671	100500854
DAPK1	1612
MGR6	317773
COL6A5	256076
RBMXL1	494115
FXYD5	53827
LOC100286895	100286895
LOC100499489	100499489
RNA5S11	100169762
GTF2F1	2962
PRSS53	339105
COX19	90639
LOC100129233	100129233
PTPRN2	5799
MED28P8	101060144
APLF	200558
CEP41	95681
LOC102723325	102723325
SEPP1	6414
PCMTD1P2	100287647
RNF32	140545
LPP-AS2	339929
ADAMTSL1	92949
EIG2	353124
EPS8L1	54869
LOC100129492	100129492
C17ORF67	339210
KLHL33	123103
IER2	9592
ZSCAN16	80345
MIR493	574450
RNA5SP397	100873650
SPATA31D5P	347127
CBX1	10951
RPS15	6209
SPRTN	83932
MTHFD2P7	442098
NPM1P34	100128410
OMP	4975
TPSG1	25823
MBNL1	4154
MBD3L3	653657
DCPS	28960
ZBTB48	3104
RPL32P3	132241
CDON	50937
FYTTD1	84248
INTLQ1	100462721
FRA9E	2429
RWDD1	51389
FAM95B1	100133036
BCL2L2	599
ZNF730	100129543
LOC100130849	100130849
GCM1	8521
LOC644936	644936
LOC126170	126170
MIR31HG	554202
MYP15	100294716
ARL6	84100
MIR548I2	100302277
MIR548BA	102465854
PBLD	64081
CMT2H	619496
ACACB	32
CITED4	163732
ARTN	9048
WBSCR27	155368
FANCI	55215
MIR550B2	100500830
CMD1Q	664728
GPRC6A	222545
NIM1K	167359
DUX4L15	440017
PIGC	5279
CDC42P6	643751
PHF10	55274
DCST1	149095
SNORD88A	692202
SLC2A14	144195
HOXD10	3236
MRGPRG	386746
LOC101929627	101929627
NOMO3	408050
LARGE	9215
GEMIN2P2	100287063
GPATCH4	54865
FAT2	2196
CYP24A1	1591
CSNK1G2	1455
REL	5966
ZDHHC20P3	100874348
F8A1	8263
MIR4450	100616299
FGFR1OP2	26127
HSPA5	3309
MT1H	4496
ZC3H18	124245
OR9I1	219954
ZMAT5	55954
PRO2964	55415
IL34	146433
ZMYND15	84225
LINC01101	84931
LGR5	8549
DLEU7	220107
MIR16-1	406950
PPP6R2	9701
DSG4	147409
RBPJP1	100310842
MIR4701	100616262
ATP2B2	491
ICMT	23463
PCDHB4	56131
EGFR-AS1	100507500
LINC01160	100129269
PCP4L1	654790
HNRNPLP2	644390
KIAA1244	57221
NF2	4771
SRP14P1	390284
GFRAL	389400
SRD5A3-AS1	100506462
PPP4R2	151987
MIR1233-1	100302160
STRAP	11171
HMGB3P3	100419949
RGS20	8601
GJB1	2705
TAS2R60	338398
RIC1	57589
TKT	7086
OR5R1	219479
MIR3065	100422915
YBX1P6	402375
SLC41A2	84102
RFKP1	100313962
VRTN	55237
WFDC9	259240
PHF8	23133
MIR550B1	100500883
YIPF4	84272
LOC102724125	102724125
C12ORF40	283461
TMEM251	26175
C2ORF71	388939
ARPC1A	10552
NDUFAF4P4	100128889
FRG1B	284802
DNAJB4	11080
TUBGCP3	10426
HSD17B8	7923
MIR4762	100616253
CT47A10	728036
CRIP1P2	641456
PARP9	83666
GRPEL1	80273
PCAT2	103164619
ACTR3C	653857
MIR511	574445
GFM2	84340
WNT2	7472
RNF121	55298
NLRP12	91662
TRAV8-7	28679
WNT7A	7476
ESPL1	9700
ZNF680	340252
OR2L1P	26247
RPS27P14	100129279
COX7BP1	114657
LOC101927354	101927354
RPS23P4	100271092
TTC30B	150737
PRKACA	5566
AKR1C6P	389932
MIR548S	100422862
ACAP2	23527
LIPJ	142910
NBPF5P	100507044
LOC284837	284837
LOC101927043	101927043
PID1	55022
MIR4664	100616318
WASIR1	100128260
RNA5SP383	100873638
C16ORF62	57020
LINC01153	101927889
SLC10A1	6554
ST8	6765
RNA5SP321	100873587
THM	7063
TMEM198	130612
LOC645263	645263
ABCA5	23461
RBM45	129831
UBD	10537
MIR3667	100500882
POPDC2	64091
BOLA3	388962
UTP20	27340
SYDE2	84144
OR13C2	392376
PGBD1	84547
SMA5	11042
IGHV3-42	28427
NBPF20	100288142
USMG5	84833
MAGED4	728239
NCKAP5	344148
MRT25	100852403
SERTAD3	29946
MRPL36	64979
LOC100507443	100507443
SCEL	8796
PTPN7	5778
CYGB	114757
FLJ44790	400850
ZNF649	65251
PAPOLB	56903
KRTAP16-1	100505753
SRPK2	6733
MC4R	4160
ZNF259P1	442240
CARD8	22900
FOXD4L6	653404
DFNA53	353347
RCCD1	91433
RPF1	80135
TRIP13	9319
RNA5SP465	100873709
TLE1P1	645381
NKX2-2-AS1	100874189
KRT34	3885
ZBTB8B	728116
LOC100653084	100653084
ARNT	405
RPL6P30	139452
MARC1	64757
STT3B	201595
RPS14P4	100132382
MYH10	4628
FAM58BP	339521
C1ORF64	149563
TICRR	90381
HSPD1P5	345041
ACSS2	55902
BED	100653365
ANKRD9	122416
LOC642730	642730
HAUS1	115106
CCDC71	64925
RFWD3	55159
CHORDC2P	317775
TBX3	6926
RPS3AP5	439992
OGDHL	55753
MIR4661	100616245
DPP7	29952
KRTAP17-1	83902
MESP1	55897
IRAK1BP1	134728
LOC340017	340017
PROX1	5629
